年份,地块名,地块类型,季次,季次编号,作物编号,作物名称,作物类型,替代组,统计季次,种植面积/亩,鲁棒亩产量/斤每亩,亩成本/元,鲁棒售价/元每斤,鲁棒需求/斤
2029,B14,梯田,第一季,1,7,玉米,粮食,主粮,单季,20.0,900.2922620893733,682.8507467870144,2.972308143804371,199889.54009357298
2029,C1,山坡地,第一季,1,13,红薯,粮食,杂粮薯类,单季,15.0,1874.4636522017433,2721.7595186691783,3.218253725163951,34724.21722076932
2029,C2,山坡地,第一季,1,12,南瓜,粮食,杂粮薯类,单季,13.0,2550.4739918650935,1361.6250439890662,1.4842442706954557,33906.190663904075
2029,C3,山坡地,第一季,1,11,荞麦,粮食,杂粮薯类,单季,15.0,94.62014258836645,476.77515929069546,39.572635526193686,1450.2350580488512
2029,C4,山坡地,第一季,1,2,黑豆,粮食（豆类）,豆类粮食,单季,18.0,423.7735443363668,545.0873251787722,7.427514650765238,21211.184014026865
2029,C5,山坡地,第一季,1,9,高粱,粮食,杂粮薯类,单季,27.0,538.3395351151423,544.9260036887433,5.940447231101839,28931.319979731234
2029,C6,山坡地,第一季,1,2,黑豆,粮食（豆类）,豆类粮食,单季,20.0,423.7735443363668,545.0873251787722,7.427514650765238,21211.184014026865
2029,D1,水浇地,第一季,1,21,西红柿,蔬菜,第一季蔬菜,第一季,15.0,2278.925713766615,2724.760306300575,8.657907980634382,34978.5013838367
2029,D1,水浇地,第二季,2,36,白萝卜,蔬菜,第二季根茎类蔬菜,第二季,15.0,3811.620231656031,682.20043493808,3.300708087417693,97083.93117003105
2029,D2,水浇地,第一季,1,28,小青菜,蔬菜,第一季蔬菜,第一季,10.0,3006.1084306862854,2182.06808568743,7.977461606994307,34472.098416710585
2029,D2,水浇地,第二季,2,36,白萝卜,蔬菜,第二季根茎类蔬菜,第二季,10.0,3811.620231656031,682.20043493808,3.300708087417693,97083.93117003105
2029,D3,水浇地,第一季,1,20,土豆,蔬菜,第一季蔬菜,第一季,14.0,1908.524563177672,2727.3810012453737,5.1973984049121436,29093.335135947702
2029,D3,水浇地,第二季,2,35,大白菜,蔬菜,第二季根茎类蔬菜,第二季,14.0,4724.071995888111,2722.0495207961067,3.305523419088001,145907.94336344686
2029,D4,水浇地,第一季,1,22,茄子,蔬菜,第一季蔬菜,第一季,6.0,6045.220907424507,2725.8244529028193,7.624336258162294,44066.28694304288
2029,D4,水浇地,第二季,2,37,红萝卜,蔬菜,第二季根茎类蔬菜,第二季,6.0,2856.0742622504135,680.8979420718804,4.297212959950017,34947.94664458571
2029,D5,水浇地,第一季,1,18,刀豆,蔬菜（豆类）,第一季蔬菜,第一季,10.0,1893.6453823248353,1361.7085888958995,9.361234063340442,26196.899396610264
2029,D5,水浇地,第二季,2,35,大白菜,蔬菜,第二季根茎类蔬菜,第二季,10.0,4724.071995888111,2722.0495207961067,3.305523419088001,145907.94336344686
2029,D6,水浇地,第一季,1,17,豇豆,蔬菜（豆类）,第一季蔬菜,第一季,12.0,2832.0968326291904,2726.6863289972644,11.105492822964212,35357.72577221002
2029,D6,水浇地,第二季,2,37,红萝卜,蔬菜,第二季根茎类蔬菜,第二季,12.0,2856.0742622504135,680.8979420718804,4.297212959950017,34947.94664458571
2029,D7,水浇地,第一季,1,16,水稻,粮食,主粮,单季,22.0,470.1341572942483,925.791600147638,6.92660489685441,20453.084414439818
2029,D8,水浇地,第一季,1,16,水稻,粮食,主粮,单季,20.0,470.1341572942483,925.791600147638,6.92660489685441,20453.084414439818
2029,E1,普通大棚,第一季,1,18,刀豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,2259.813302842993,1638.0850616368084,9.361234063340442,26196.899396610264
2029,E1,普通大棚,第二季,2,38,榆黄菇,食用菌,食用菌,第二季,0.6,4689.695866055214,4087.667377254737,46.8977273856069,8736.725344592536
2029,E2,普通大棚,第一季,1,32,空心菜,蔬菜,第一季蔬菜,第一季,0.6,11337.599299272306,6817.06663083343,6.248274262445245,3492.62690530394
2029,E2,普通大棚,第二季,2,40,白灵菇,食用菌,食用菌,第二季,0.6,9451.858396083864,13611.866972653574,13.053793603298784,17449.308403139992
2029,E3,普通大棚,第一季,1,22,茄子,蔬菜,第一季蔬菜,第一季,0.6,7533.526574859773,3271.584219992916,7.624336258162294,44066.28694304288
2029,E3,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,942.2154175389819,13616.394023891118,73.17387543290202,4077.0138623771895
2029,E4,普通大棚,第一季,1,31,辣椒,蔬菜,第一季蔬菜,第一季,0.6,1886.3822093457031,1638.5677601351144,10.062581611239668,1162.3942165161006
2029,E4,普通大棚,第二季,2,38,榆黄菇,食用菌,食用菌,第二季,0.6,4689.695866055214,4087.667377254737,46.8977273856069,8736.725344592536
2029,E5,普通大棚,第一季,1,22,茄子,蔬菜,第一季蔬菜,第一季,0.6,7533.526574859773,3271.584219992916,7.624336258162294,44066.28694304288
2029,E5,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,942.2154175389819,13616.394023891118,73.17387543290202,4077.0138623771895
2029,E6,普通大棚,第一季,1,26,包菜,蔬菜,第一季蔬菜,第一季,0.6,4254.393456134006,4768.813934381555,9.011029751558976,3920.0833181318176
2029,E6,普通大棚,第二季,2,40,白灵菇,食用菌,食用菌,第二季,0.6,9451.858396083864,13611.866972653574,13.053793603298784,17449.308403139992
2029,E7,普通大棚,第一季,1,19,芸豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3400.727255051707,3270.4753898188696,9.000350779994648,6292.53525332242
2029,E7,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,942.2154175389819,13616.394023891118,73.17387543290202,4077.0138623771895
2029,E8,普通大棚,第一季,1,19,芸豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3400.727255051707,3270.4753898188696,9.000350779994648,6292.53525332242
2029,E8,普通大棚,第二季,2,38,榆黄菇,食用菌,食用菌,第二季,0.6,4689.695866055214,4087.667377254737,46.8977273856069,8736.725344592536
2029,E9,普通大棚,第一季,1,18,刀豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,2259.813302842993,1638.0850616368084,9.361234063340442,26196.899396610264
2029,E9,普通大棚,第二季,2,39,香菇,食用菌,食用菌,第二季,0.6,3755.125578054514,2724.7474990709784,15.51053956115023,6994.677102418384
2029,E10,普通大棚,第一季,1,19,芸豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3400.727255051707,3270.4753898188696,9.000350779994648,6292.53525332242
2029,E10,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,942.2154175389819,13616.394023891118,73.17387543290202,4077.0138623771895
2029,E11,普通大棚,第一季,1,17,豇豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3419.4606588502775,3269.3536829972045,11.105492822964212,35357.72577221002
2029,E11,普通大棚,第二季,2,38,榆黄菇,食用菌,食用菌,第二季,0.6,4689.695866055214,4087.667377254737,46.8977273856069,8736.725344592536
2029,E12,普通大棚,第一季,1,27,油麦菜,蔬菜,第一季蔬菜,第一季,0.6,4726.205149828643,2729.235171112026,6.924576756452187,4353.0850552514785
2029,E12,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,942.2154175389819,13616.394023891118,73.17387543290202,4077.0138623771895
2029,E13,普通大棚,第一季,1,28,小青菜,蔬菜,第一季蔬菜,第一季,0.6,3767.6075000430606,2727.074731963206,7.977461606994307,34472.098416710585
2029,E13,普通大棚,第二季,2,39,香菇,食用菌,食用菌,第二季,0.6,3755.125578054514,2724.7474990709784,15.51053956115023,6994.677102418384
2029,E14,普通大棚,第一季,1,30,生菜,蔬菜,第一季蔬菜,第一季,0.6,4742.4311517445,2726.6945547188543,7.280708891371732,2760.805284648804
2029,E14,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,942.2154175389819,13616.394023891118,73.17387543290202,4077.0138623771895
2029,E15,普通大棚,第一季,1,28,小青菜,蔬菜,第一季蔬菜,第一季,0.6,3767.6075000430606,2727.074731963206,7.977461606994307,34472.098416710585
2029,E15,普通大棚,第二季,2,40,白灵菇,食用菌,食用菌,第二季,0.6,9451.858396083864,13611.866972653574,13.053793603298784,17449.308403139992
2029,E16,普通大棚,第一季,1,21,西红柿,蔬菜,第一季蔬菜,第一季,0.6,2841.6854593742673,3274.7507053829613,8.657907980634382,34978.5013838367
2029,E16,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,942.2154175389819,13616.394023891118,73.17387543290202,4077.0138623771895
2029,F1,智慧大棚,第一季,1,24,青椒,蔬菜,第一季蔬菜,第一季,0.6,2836.046659559567,2725.576479660279,7.4387199271451925,2527.9786665045785
2029,F1,智慧大棚,第二季,2,26,包菜,蔬菜,第一季蔬菜,第二季,0.6,3840.6827277660836,5250.517746755453,9.011029751558976,3920.0833181318176
2029,F2,智慧大棚,第一季,1,29,黄瓜,蔬菜,第一季蔬菜,第一季,0.6,14170.61965569498,4770.143580129504,9.703439693866864,12660.055862256815
2029,F2,智慧大棚,第二季,2,33,黄心菜,蔬菜,第一季蔬菜,第二季,0.6,5122.703130711191,3753.8612251468303,6.244325776016686,1742.091683125247
2029,F3,智慧大棚,第一季,1,25,菜花,蔬菜,第一季蔬菜,第一季,0.6,3791.558971269026,4089.065326821113,7.62991663165506,3484.4850657483375
2029,F3,智慧大棚,第二季,2,18,刀豆,蔬菜（豆类）,第一季蔬菜,第二季,0.6,2073.4732696022065,1799.9267360000372,9.361234063340442,26196.899396610264
2029,F4,智慧大棚,第一季,1,29,黄瓜,蔬菜,第一季蔬菜,第一季,0.6,14170.61965569498,4770.143580129504,9.703439693866864,12660.055862256815
2029,F4,智慧大棚,第二季,2,18,刀豆,蔬菜（豆类）,第一季蔬菜,第二季,0.6,2073.4732696022065,1799.9267360000372,9.361234063340442,26196.899396610264
2030,A1,平旱地,第一季,1,7,玉米,粮食,主粮,单季,80.0,951.0562466256124,715.6218099219617,2.96482869738156,214719.64722038686
2030,A2,平旱地,第一季,1,7,玉米,粮食,主粮,单季,55.0,951.0562466256124,715.6218099219617,2.96482869738156,214719.64722038686
2030,A3,平旱地,第一季,1,7,玉米,粮食,主粮,单季,35.0,951.0562466256124,715.6218099219617,2.96482869738156,214719.64722038686
2030,A4,平旱地,第一季,1,6,小麦,粮食,主粮,单季,72.0,761.6412125469581,643.3198011007402,3.458785373112037,276121.3267040475
2030,A5,平旱地,第一季,1,6,小麦,粮食,主粮,单季,68.0,761.6412125469581,643.3198011007402,3.458785373112037,276121.3267040475
2030,A6,平旱地,第一季,1,7,玉米,粮食,主粮,单季,55.0,951.0562466256124,715.6218099219617,2.96482869738156,214719.64722038686
2030,B1,梯田,第一季,1,3,红豆,粮食（豆类）,豆类粮食,单季,60.0,360.25429928730534,499.99899974324507,8.171760581946279,21739.320772255887
2030,B2,梯田,第一季,1,6,小麦,粮食,主粮,单季,46.0,717.0492547098222,642.7443842505328,3.458785373112037,276121.3267040475
2030,B3,梯田,第一季,1,8,谷子,粮食,杂粮薯类,单季,40.0,358.1362038857779,514.606273732608,6.677145231938967,69316.28451675833
2030,B4,梯田,第一季,1,8,谷子,粮食,杂粮薯类,单季,28.0,358.1362038857779,514.606273732608,6.677145231938967,69316.28451675833
2030,B5,梯田,第一季,1,10,黍子,粮食,杂粮薯类,单季,25.0,476.5538920507067,514.7050358823989,7.411130820471369,12170.639240240422
2030,B6,梯田,第一季,1,1,黄豆,粮食（豆类）,豆类粮食,单季,86.0,362.23665384843923,571.7402172421865,3.2209418818101243,55257.52493672114
2030,B7,梯田,第一季,1,8,谷子,粮食,杂粮薯类,单季,55.0,358.1362038857779,514.606273732608,6.677145231938967,69316.28451675833
2030,B8,梯田,第一季,1,4,绿豆,粮食（豆类）,豆类粮食,单季,44.0,312.91459034780615,500.4250270456877,6.93226598747514,32056.522054207886
2030,B9,梯田,第一季,1,4,绿豆,粮食（豆类）,豆类粮食,单季,50.0,312.91459034780615,500.4250270456877,6.93226598747514,32056.522054207886
2030,B10,梯田,第一季,1,9,高粱,粮食,杂粮薯类,单季,25.0,564.9102080501999,571.4638127963198,5.938705331809264,29060.05927466132
2030,B11,梯田,第一季,1,6,小麦,粮食,主粮,单季,60.0,717.0492547098222,642.7443842505328,3.458785373112037,276121.3267040475
2030,B12,梯田,第一季,1,8,谷子,粮食,杂粮薯类,单季,45.0,358.1362038857779,514.606273732608,6.677145231938967,69316.28451675833
2030,B13,梯田,第一季,1,2,黑豆,粮食（豆类）,豆类粮食,单季,35.0,447.87671051707144,571.7191229026777,7.422382619683927,21191.30853644412
2030,B14,梯田,第一季,1,6,小麦,粮食,主粮,单季,20.0,717.0492547098222,642.7443842505328,3.458785373112037,276121.3267040475
2030,C1,山坡地,第一季,1,2,黑豆,粮食（豆类）,豆类粮食,单季,15.0,427.4607098654555,572.0843582278084,7.422382619683927,21191.30853644412
2030,C2,山坡地,第一季,1,13,红薯,粮食,杂粮薯类,单季,13.0,1895.0379933096444,2857.277635082355,3.21127705015718,34901.90510690111
2030,C3,山坡地,第一季,1,12,南瓜,粮食,杂粮薯类,单季,15.0,2553.9141748324632,1430.4952699358805,1.4840204339035956,34304.11828359832
2030,C4,山坡地,第一季,1,9,高粱,粮食,杂粮薯类,单季,18.0,542.7615340210607,572.4192610312052,5.938705331809264,29060.05927466132
2030,C5,山坡地,第一季,1,5,爬豆,粮食（豆类）,豆类粮食,单季,27.0,355.9489753432517,500.140365375243,6.680496603892858,9577.392183395614
2030,C6,山坡地,第一季,1,8,谷子,粮食,杂粮薯类,单季,20.0,342.03079472052394,515.525038326877,6.677145231938967,69316.28451675833
2030,D1,水浇地,第一季,1,21,西红柿,蔬菜,第一季蔬菜,第一季,15.0,2261.058358037625,2863.6635014570584,9.082543494692175,35079.06329667428
2030,D1,水浇地,第二季,2,35,大白菜,蔬菜,第二季根茎类蔬菜,第二季,15.0,4717.8642813694605,2850.66991572299,3.47069654568078,145776.5692910067
2030,D2,水浇地,第一季,1,20,土豆,蔬菜,第一季蔬菜,第一季,10.0,1883.5026533976293,2863.6342208417905,5.448623721036716,29033.528822405402
2030,D2,水浇地,第二季,2,37,红萝卜,蔬菜,第二季根茎类蔬菜,第二季,10.0,2832.960633926799,713.2797430253721,4.500975181697549,34838.19038787017
2030,D3,水浇地,第一季,1,17,豇豆,蔬菜（豆类）,第一季蔬菜,第一季,14.0,2841.9587825499448,2858.6972409672717,11.639546189480505,35296.790041779845
2030,D3,水浇地,第二季,2,37,红萝卜,蔬菜,第二季根茎类蔬菜,第二季,14.0,2832.960633926799,713.2797430253721,4.500975181697549,34838.19038787017
2030,D4,水浇地,第一季,1,22,茄子,蔬菜,第一季蔬菜,第一季,6.0,6111.639735528189,2855.640513305488,7.9941730231729125,44075.195567396775
2030,D4,水浇地,第二季,2,36,白萝卜,蔬菜,第二季根茎类蔬菜,第二季,6.0,3778.648992707076,714.0443809781488,3.4615085212770884,97034.89888092446
2030,D5,水浇地,第一季,1,16,水稻,粮食,主粮,单季,10.0,471.8363156199376,973.5165548625657,6.92225192513041,20361.574016163057
2030,D6,水浇地,第一季,1,28,小青菜,蔬菜,第一季蔬菜,第一季,12.0,3017.2414586150085,2288.402773612379,8.360579663063314,34354.46486535501
2030,D6,水浇地,第二季,2,35,大白菜,蔬菜,第二季根茎类蔬菜,第二季,12.0,4717.8642813694605,2850.66991572299,3.47069654568078,145776.5692910067
2030,D7,水浇地,第一季,1,16,水稻,粮食,主粮,单季,22.0,471.8363156199376,973.5165548625657,6.92225192513041,20361.574016163057
2030,D8,水浇地,第一季,1,18,刀豆,蔬菜（豆类）,第一季蔬菜,第一季,20.0,1898.8161798875299,1429.3927923352521,9.801379339628083,26052.624966644147
2030,D8,水浇地,第二季,2,36,白萝卜,蔬菜,第二季根茎类蔬菜,第二季,20.0,3778.648992707076,714.0443809781488,3.4615085212770884,97034.89888092446
2030,E1,普通大棚,第一季,1,30,生菜,蔬菜,第一季蔬菜,第一季,0.6,4775.517868700996,2862.6357295912658,7.620646489062732,2757.3072180377144
2030,E1,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,951.0131422257484,14305.202732243028,69.44943875301841,4076.8434225446913
2030,E2,普通大棚,第一季,1,19,芸豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3404.565885071758,3436.5096901932698,9.450943390734048,6277.378275444189
2030,E2,普通大棚,第二季,2,40,白灵菇,食用菌,食用菌,第二季,0.6,9465.50774565469,14310.032867177826,12.615875021394817,17477.802844562684
2030,E3,普通大棚,第一季,1,24,青椒,蔬菜,第一季蔬菜,第一季,0.6,2856.243530695573,2861.547898224091,7.802756487182725,2530.570280761367
2030,E3,普通大棚,第二季,2,40,白灵菇,食用菌,食用菌,第二季,0.6,9465.50774565469,14310.032867177826,12.615875021394817,17477.802844562684
2030,E4,普通大棚,第一季,1,26,包菜,蔬菜,第一季蔬菜,第一季,0.6,4243.54914527262,5005.909165970953,9.446532455097884,3925.9165057324553
2030,E4,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,951.0131422257484,14305.202732243028,69.44943875301841,4076.8434225446913
2030,E5,普通大棚,第一季,1,19,芸豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3404.565885071758,3436.5096901932698,9.450943390734048,6277.378275444189
2030,E5,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,951.0131422257484,14305.202732243028,69.44943875301841,4076.8434225446913
2030,E6,普通大棚,第一季,1,17,豇豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3405.999331962324,3434.5952425513888,11.639546189480505,35296.790041779845
2030,E6,普通大棚,第二季,2,38,榆黄菇,食用菌,食用菌,第二季,0.6,4757.460720730213,4291.236998255848,45.36129545140457,8762.58995223594
2030,E7,普通大棚,第一季,1,31,辣椒,蔬菜,第一季蔬菜,第一季,0.6,1914.6791026345436,1713.5049815275056,10.532753873854384,1162.5751461947596
2030,E7,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,951.0131422257484,14305.202732243028,69.44943875301841,4076.8434225446913
2030,E8,普通大棚,第一季,1,22,茄子,蔬菜,第一季蔬菜,第一季,0.6,7586.511059637958,3422.6210373582308,7.9941730231729125,44075.195567396775
2030,E8,普通大棚,第二季,2,38,榆黄菇,食用菌,食用菌,第二季,0.6,4757.460720730213,4291.236998255848,45.36129545140457,8762.58995223594
2030,E9,普通大棚,第一季,1,21,西红柿,蔬菜,第一季蔬菜,第一季,0.6,2846.7423084071975,3433.1185251933334,9.082543494692175,35079.06329667428
2030,E9,普通大棚,第二季,2,40,白灵菇,食用菌,食用菌,第二季,0.6,9465.50774565469,14310.032867177826,12.615875021394817,17477.802844562684
2030,E10,普通大棚,第一季,1,24,青椒,蔬菜,第一季蔬菜,第一季,0.6,2856.243530695573,2861.547898224091,7.802756487182725,2530.570280761367
2030,E10,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,951.0131422257484,14305.202732243028,69.44943875301841,4076.8434225446913
2030,E11,普通大棚,第一季,1,32,空心菜,蔬菜,第一季蔬菜,第一季,0.6,11322.28915067078,7146.602634920109,6.538859526429735,3483.5080553561897
2030,E11,普通大棚,第二季,2,39,香菇,食用菌,食用菌,第二季,0.6,3797.4424990993243,2859.661147686359,15.023292393172847,6984.356144088561
2030,E12,普通大棚,第一季,1,19,芸豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3404.565885071758,3436.5096901932698,9.450943390734048,6277.378275444189
2030,E12,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,951.0131422257484,14305.202732243028,69.44943875301841,4076.8434225446913
2030,E13,普通大棚,第一季,1,20,土豆,蔬菜,第一季蔬菜,第一季,0.6,2275.97945057643,3435.787061656481,5.448623721036716,29033.528822405402
2030,E13,普通大棚,第二季,2,38,榆黄菇,食用菌,食用菌,第二季,0.6,4757.460720730213,4291.236998255848,45.36129545140457,8762.58995223594
2030,E14,普通大棚,第一季,1,22,茄子,蔬菜,第一季蔬菜,第一季,0.6,7586.511059637958,3422.6210373582308,7.9941730231729125,44075.195567396775
2030,E14,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,951.0131422257484,14305.202732243028,69.44943875301841,4076.8434225446913
2030,E15,普通大棚,第一季,1,18,刀豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,2276.8308522367784,1715.8802956285783,9.801379339628083,26052.624966644147
2030,E15,普通大棚,第二季,2,39,香菇,食用菌,食用菌,第二季,0.6,3797.4424990993243,2859.661147686359,15.023292393172847,6984.356144088561
2030,E16,普通大棚,第一季,1,18,刀豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,2276.8308522367784,1715.8802956285783,9.801379339628083,26052.624966644147
2030,E16,普通大棚,第二季,2,39,香菇,食用菌,食用菌,第二季,0.6,3797.4424990993243,2859.661147686359,15.023292393172847,6984.356144088561
2030,F1,智慧大棚,第一季,1,29,黄瓜,蔬菜,第一季蔬菜,第一季,0.6,14205.543542033576,4995.672017108968,10.1646641541269,12657.376827753546
2030,F1,智慧大棚,第二季,2,17,豇豆,蔬菜（豆类）,第一季蔬菜,第二季,0.6,3013.397340068041,3778.7654216179885,11.639546189480505,35296.790041779845
2030,F2,智慧大棚,第一季,1,17,豇豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3407.396793113501,3438.7432819880237,11.639546189480505,35296.790041779845
2030,F2,智慧大棚,第二季,2,26,包菜,蔬菜,第一季蔬菜,第二季,0.6,3880.8558528984845,5507.3085407849,9.446532455097884,3925.9165057324553
2030,F3,智慧大棚,第一季,1,29,黄瓜,蔬菜,第一季蔬菜,第一季,0.6,14205.543542033576,4995.672017108968,10.1646641541269,12657.376827753546
2030,F3,智慧大棚,第二季,2,27,油麦菜,蔬菜,第一季蔬菜,第二季,0.6,4250.6321294542,3145.7680808259956,7.263196762210561,4373.497146325005
2030,F4,智慧大棚,第一季,1,25,菜花,蔬菜,第一季蔬菜,第一季,0.6,3777.8860783546565,4290.818840554898,8.002215200176442,3496.223309724699
2030,F4,智慧大棚,第二季,2,27,油麦菜,蔬菜,第一季蔬菜,第二季,0.6,4250.6321294542,3145.7680808259956,7.263196762210561,4373.497146325005
